"Year","Month","Day","Hour","Minute","Depth.m","Dissolved.Oxygen.mg.L","People","Instrument","Notes.Dissolved.Oxygen"
2013,7,24,8,25,"5",8.34,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"6",8.26,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"7",7.3,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"8",0.31,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"9",0.01,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"10",0,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"11",0,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"12",-1.44,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"13",-1.15,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"14",-1.04,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"15",-0.93,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"16",-0.37,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"17",-0.22,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"18",0.3,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"19",0.21,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,24,8,25,"20",0.55,"KAJ, RRR","YSI MPS 556","Moved probe up and down at each meter to get an accurate DO reading (recommended in manual); At 18, 19, & 20m, the meter was fluctuating rapidly;*First day of sampling after the probes were cleaned, the DO membrane was replaced, and the calibraitons were successful; Used barometer reading on YSI for calibrating DO %"
2013,7,29,8,15,"0.1",0.07,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"1",0.08,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"2",0.12,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"3",0.14,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"4",0.15,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"5",0.2,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"6",0.18,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"7",0.79,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"8",0.9,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"9",0.59,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"10",0.05,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"11",0.4,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"12",0.15,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"13",0.1,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"14",0.08,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"15",-1.95,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"16",-1.62,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"17",-1.35,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"18",-1.15,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"19",-0.9,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,7,29,8,15,"20",-0.8,"KAJ, RMR","YSI MPS 556","DO meter is suspicious;YSI turned off at 11 meters during data collection, still seemed warmed-up when it was turned back on"
2013,8,1,8,30,"0.1",8.65,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"1",8.62,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"2",8.51,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"3",8.51,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"4",8.5,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"5",8.42,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"6",8.36,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"7",8.22,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"8",8.02,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"9",6.6,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"10",3.55,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"11",0.03,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"12",0.01,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"13",-0.01,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"14",-1.9,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"15",-1.72,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"16",-1.53,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"17",-1.26,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"18",-1.14,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"19",-1,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,1,8,30,"20",-0.8,"KAJ, RRR, SS","YSI MPS 556",NA
2013,8,6,8,40,"0.1",8,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"1",8,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"2",7,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"3",8,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"4",7.5,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"5",8,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"6",8.5,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"7",8,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"8",8.5,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"9",8.5,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"10",5.5,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"11",2.3,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"12",5.3,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"13",6.3,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"14",6,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"15",4,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"16",9,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"17",5,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"18",3,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"19",5,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,6,8,40,"20",3,"KAJ, RRR","YSI MPS 556","Readings are estimated since the DO was never stable; DO calibration said out of range before and after changing DO membrane but we accepted anyways and it calibrated to 100%; DO readings not reliable/ expected based on past data;Changed DO membrane today"
2013,8,13,8,41,"0.1",9.08,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"1",9.04,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"2",9.04,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"3",9.02,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"4",8.97,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"5",8.97,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"6",8.51,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"7",2.25,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"8",0.81,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"9",0.26,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"10",0,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"11",-0.01,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"12",0,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"13",-0.01,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"14",-0.01,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"15",-0.01,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"16",-0.02,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"17",-0.01,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"18",-0.03,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"19",-0.02,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,13,8,41,"20",-0.05,"KAJ, RRR","YSI MPS 556",";DO calibration worked today- The internal barometer pressure was reset; The DO% was uncalibrated from previous calibrations"
2013,8,15,8,30,"0.1",9.4,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"1",9.5,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"2",9.2,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"3",9.4,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"4",8.8,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"5",9.2,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"6",9.4,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"7",9.4,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"8",6.1,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"9",0.04,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"10",0.03,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"11",0.2,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"12",0.26,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"13",0.11,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"14",0.4,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"15",0,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"16",-0.01,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"17",0,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"18",-0.01,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"19",-0.01,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,15,8,30,"20",-0.01,"KAJ, DC","YSI MPS 556","DO meter was unstable today; became more stable between meters 9-20;YSI turned off at 13 m for a moment"
2013,8,23,7,42,"0.1",7.99,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"1",8,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"2",8.1,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"3",8.11,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"4",8.09,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"5",8.07,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"6",8.4,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"7",8.35,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"8",6,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"9",0.5,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"10",-0.2,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"11",0.8,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"12",0.9,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"13",0.25,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"14",0.6,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"15",0.89,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"16",0.61,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"17",0.6,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"18",0.58,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"19",0.78,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2013,8,23,7,42,"20",0.89,"KAJ, DC","YSI MPS 556","DO meter suspicious; the DO readings for the first 5 meters were taken at the end after we finished taking the rest of the readings through 20 m;DO calibration not successful today (out of range)"
2014,1,11,0,0,"0",0.04,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,1,11,0,0,"5",0.14,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,1,11,0,0,"10",0.34,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,1,11,0,0,"15",0.57,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,1,11,0,0,"16",0.75,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,1,11,0,0,"17",1.02,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,1,11,0,0,"18",1.89,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,2,2,0,0,"0",0,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,2,2,0,0,"5",0.31,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,2,2,0,0,"10",0.57,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,2,2,0,0,"15",1.07,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,2,2,0,0,"17",1.34,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,2,2,0,0,"18",2.4,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,2,9,0,0,"0",0.07,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,2,9,0,0,"5",0.31,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,2,9,0,0,"10",0.72,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
2014,2,9,0,0,"15",1.1,"RRR, BOO","YSI MPS 556","Not at deep hole, closer to shore but still 20m depth"
