"sampledate","year4","month","day","reps","average","observer","ObsTime","Loc","Depth","AT","CD.CV","WD","WD.1","SN","ICE","SECC"
"1898-11-23",1898,11,23,1,1,"BJ",NA,NA,18,NA,"",NA,"NW",NA,NA,NA
"1898-11-24",1898,11,24,1,1,"BJ","10:00:00",NA,23,NA,"",NA,"",NA,NA,NA
"1898-11-24",1898,11,24,2,1,"BJ","14:30:00",NA,19,NA,"",NA,"",NA,NA,NA
"1898-11-26",1898,11,26,1,1,"BJ",NA,NA,18.6,NA,"",NA,"",NA,NA,NA
"1898-11-28",1898,11,28,1,1,"BJ",NA,NA,18.6,NA,"",NA,"",NA,NA,NA
"1898-11-29",1898,11,29,1,1,"BJ",NA,NA,18.6,NA,"",NA,"",NA,NA,NA
"1898-11-30",1898,11,30,1,1,"BJ",NA,NA,18.6,NA,"",NA,"",NA,NA,NA
"1898-12-01",1898,12,1,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1898-12-03",1898,12,3,1,1,"BJ",NA,NA,18.5,NA,"",NA,"",NA,NA,NA
"1898-12-05",1898,12,5,1,1,"BJ",NA,NA,22.5,NA,"",NA,"",NA,NA,NA
"1898-12-05",1898,12,5,2,1,"BJ",NA,NA,19,NA,"",NA,"",NA,NA,NA
"1898-12-07",1898,12,7,1,1,"BJ",NA,NA,19,NA,"",NA,"",NA,NA,NA
"1898-12-09",1898,12,9,1,1,"BJ","11:00:00",NA,19.5,NA,"",NA,"",NA,10,NA
"1898-12-10",1898,12,10,1,1,"BJ",NA,NA,20,NA,"",NA,"",NA,NA,NA
"1898-12-11",1898,12,11,1,1,"BJ",NA,NA,22,NA,"",NA,"",NA,NA,NA
"1898-12-11",1898,12,11,2,1,"BJ",NA,NA,19.5,NA,"",NA,"",NA,NA,NA
"1898-12-12",1898,12,12,1,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1898-12-13",1898,12,13,1,1,"BJ",NA,NA,19,NA,"",NA,"",NA,NA,NA
"1898-12-15",1898,12,15,1,1,"BJ",NA,NA,21,NA,"",NA,"",NA,NA,NA
"1898-12-17",1898,12,17,1,1,"BJ",NA,NA,22,NA,"",NA,"",NA,NA,NA
"1898-12-17",1898,12,17,2,1,"BJ",NA,NA,19.5,NA,"",NA,"",NA,NA,NA
"1898-12-17",1898,12,17,3,1,"BJ",NA,NA,19.5,NA,"",NA,"",NA,NA,NA
"1898-12-20",1898,12,20,1,1,"BJ",NA,NA,19,NA,"",NA,"",NA,NA,NA
"1898-12-22",1898,12,22,1,1,"BJ",NA,NA,19.5,NA,"",NA,"",NA,NA,NA
"1898-12-23",1898,12,23,1,1,"BJ",NA,NA,19.5,NA,"",NA,"",NA,NA,NA
"1898-12-31",1898,12,31,1,1,"BJ",NA,NA,18.7,NA,"",NA,"",NA,30,NA
"1899-01-16",1899,1,16,1,1,"BJ",NA,NA,19.5,NA,"",NA,"",NA,NA,NA
"1899-01-20",1899,1,20,1,1,"BJ",NA,NA,22,NA,"",NA,"",NA,NA,NA
"1899-01-21",1899,1,21,1,1,"BJ",NA,NA,19,NA,"",NA,"",NA,NA,NA
"1899-02-03",1899,2,3,1,1,"BJ",NA,NA,19.5,NA,"",NA,"",NA,NA,NA
"1899-02-04",1899,2,4,1,1,"BJ",NA,NA,22,NA,"",NA,"",NA,NA,NA
"1899-02-10",1899,2,10,1,1,"BJ",NA,NA,20,NA,"",NA,"",NA,NA,NA
"1899-02-14",1899,2,14,1,1,"BJ",NA,NA,20,NA,"",NA,"",NA,NA,NA
"1899-02-15",1899,2,15,1,1,"BJ",NA,NA,22,NA,"",NA,"",NA,NA,NA
"1899-02-21",1899,2,21,1,1,"BJ",NA,NA,22,NA,"",NA,"",NA,NA,NA
"1899-02-21",1899,2,21,2,1,"BJ",NA,NA,19,NA,"",NA,"",NA,NA,NA
"1899-03-07",1899,3,7,1,1,"BJ",NA,NA,19,NA,"",NA,"",NA,71,NA
"1899-03-09",1899,3,9,1,1,"BJ",NA,NA,22,NA,"",NA,"",NA,NA,NA
"1899-03-11",1899,3,11,1,1,"BJ",NA,NA,18,NA,"",NA,"",NA,65,NA
"1899-03-25",1899,3,25,1,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1899-03-31",1899,3,31,1,1,"BJ",NA,NA,18.5,NA,"",NA,"",NA,65,NA
"1899-04-07",1899,4,7,1,1,"BJ",NA,NA,19,NA,"",NA,"",NA,64,NA
"1899-04-11",1899,4,11,1,1,"BJ",NA,NA,19,NA,"",NA,"",NA,53,NA
"1899-04-19",1899,4,19,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-04-27",1899,4,27,1,12,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-05-04",1899,5,4,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-05-12",1899,5,12,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-05-20",1899,5,20,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-05-28",1899,5,28,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-06-04",1899,6,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-06-11",1899,6,11,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-06-19",1899,6,19,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-06-27",1899,6,27,1,5,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-07-04",1899,7,4,1,4,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-07-12",1899,7,12,1,3,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-07-20",1899,7,20,1,3,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1899-07-28",1899,7,28,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1900-07-09",1900,7,9,1,1,"BJ","16:00:00",1,17,NA,"",2,"",NA,NA,NA
"1900-07-09",1900,7,9,2,1,"BJ","19:00:00",1,17,NA,"",0,"",NA,NA,NA
"1900-07-10",1900,7,10,1,1,"BJ","07:00:00",1,17,NA,"99",NA,"S",NA,NA,NA
"1900-07-10",1900,7,10,2,1,"BJ","16:00:00",1,17,NA,"",NA,"SW",NA,NA,NA
"1900-07-11",1900,7,11,1,1,"BJ","10:00:00",1,17,NA,"",NA,"NW",NA,NA,NA
"1900-07-11",1900,7,11,2,1,"BJ","16:00:00",1,17,NA,"0",NA,"N",NA,NA,NA
"1900-07-12",1900,7,12,1,1,"BJ","07:00:00",1,17,NA,"0",NA,"NW",NA,NA,NA
"1900-07-12",1900,7,12,2,1,"BJ","16:00:00",1,17,NA,"0",0,"",NA,NA,NA
"1900-07-13",1900,7,13,1,1,"BJ","07:00:00",1,17,NA,"",NA,"SE",NA,NA,NA
"1900-07-13",1900,7,13,2,1,"BJ","16:00:00",1,17,NA,"",NA,"S",NA,NA,NA
"1900-07-14",1900,7,14,1,1,"BJ","07:00:00",1,17,NA,"0",NA,"SW",NA,NA,NA
"1900-07-14",1900,7,14,2,1,"BJ","16:00:00",1,17,NA,"",NA,"",NA,NA,NA
"1900-07-15",1900,7,15,1,1,"BJ","07:00:00",1,17,NA,"",NA,"S",NA,NA,NA
"1900-07-15",1900,7,15,2,1,"BJ","16:00:00",1,17,NA,"",NA,"SW",NA,NA,NA
"1900-07-16",1900,7,16,1,1,"BJ","10:30:00",2,23.5,NA,"",NA,"NE",NA,NA,NA
"1900-07-16",1900,7,16,2,1,"BJ","16:00:00",1,17,NA,"99",NA,"NE",NA,NA,NA
"1900-08-25",1900,8,25,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1900-09-19",1900,9,19,1,4,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1900-09-29",1900,9,29,1,1,"BJ","11:45:00",NA,23,NA,"",NA,"NW",NA,NA,NA
"1900-09-29",1900,9,29,2,1,"BJ","11:00:00",NA,20,NA,"",NA,"NW",NA,NA,NA
"1900-09-29",1900,9,29,3,1,"BJ","12:15:00",NA,19,NA,"",NA,"NW",NA,NA,NA
"1900-09-29",1900,9,29,4,1,"BJ","16:00:00",NA,18,NA,"",NA,"NW",NA,NA,NA
"1900-10-04",1900,10,4,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1900-10-12",1900,10,12,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1900-10-20",1900,10,20,1,1,"BJ",NA,NA,23,NA,"0",NA,"S",NA,NA,NA
"1900-10-20",1900,10,20,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1900-10-25",1900,10,25,1,1,"BJ",NA,NA,22.5,NA,"",NA,"S",NA,NA,NA
"1900-10-29",1900,10,29,1,1,"BJ",NA,NA,18,NA,"",NA,"N",NA,NA,NA
"1900-11-02",1900,11,2,1,1,"BJ",NA,NA,15,NA,"",NA,"",NA,NA,NA
"1900-11-09",1900,11,9,1,1,"BJ",NA,NA,23,NA,"",NA,"NW",NA,NA,NA
"1900-11-17",1900,11,17,1,1,"BJ",NA,NA,23,NA,"",NA,"S",NA,NA,NA
"1900-11-17",1900,11,17,2,1,"BJ",NA,NA,18,NA,"",NA,"S",NA,NA,NA
"1900-11-19",1900,11,19,1,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1900-11-22",1900,11,22,1,1,"BJ",NA,NA,23,NA,"",NA,"E",NA,NA,NA
"1900-11-22",1900,11,22,2,2,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1900-11-26",1900,11,26,1,1,"BJ",NA,NA,22,NA,"",NA,"",NA,NA,4.5
"1900-11-26",1900,11,26,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1900-11-30",1900,11,30,1,1,"BJ",NA,NA,23,NA,"",NA,"NW",NA,NA,NA
"1900-11-30",1900,11,30,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1900-12-03",1900,12,3,1,1,"BJ",NA,NA,23,NA,"",NA,"W",NA,NA,NA
"1900-12-03",1900,12,3,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1900-12-06",1900,12,6,1,1,"BJ",NA,NA,22,NA,"",NA,"S",NA,NA,NA
"1900-12-06",1900,12,6,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1900-12-08",1900,12,8,1,1,"BJ",NA,NA,22,NA,"",NA,"S",NA,NA,NA
"1900-12-08",1900,12,8,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1900-12-10",1900,12,10,1,1,"BJ",NA,NA,20,NA,"",NA,"NE",NA,NA,NA
"1900-12-10",1900,12,10,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1900-12-10",1900,12,10,3,1,"BJ",NA,NA,20,NA,"",NA,"",NA,NA,NA
"1900-12-15",1900,12,15,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1900-12-15",1900,12,15,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1900-12-17",1900,12,17,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1900-12-17",1900,12,17,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1900-12-30",1900,12,30,1,1,"BJ",NA,NA,22,NA,"",NA,"",NA,NA,NA
"1900-12-30",1900,12,30,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1901-01-09",1901,1,9,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1901-01-09",1901,1,9,2,1,"BJ",NA,NA,17,NA,"",NA,"",NA,NA,NA
"1901-01-21",1901,1,21,1,1,"BJ",NA,NA,21,NA,"",NA,"",NA,38,NA
"1901-01-21",1901,1,21,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1901-01-30",1901,1,30,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1901-01-30",1901,1,30,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1901-02-20",1901,2,20,1,1,"BJ",NA,NA,20,NA,"",NA,"",NA,48,5.9
"1901-02-20",1901,2,20,2,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1901-03-02",1901,3,2,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,51,10
"1901-03-02",1901,3,2,2,1,"BJ",NA,NA,18.5,NA,"",NA,"",NA,NA,NA
"1901-03-18",1901,3,18,1,1,"BJ",NA,NA,22.8,NA,"",NA,"",NA,53,11
"1901-03-18",1901,3,18,2,1,"BJ",NA,NA,19,NA,"",NA,"",NA,NA,NA
"1901-03-23",1901,3,23,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1901-03-25",1901,3,25,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1901-03-28",1901,3,28,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1901-03-28",1901,3,28,2,1,"BJ",NA,NA,19,NA,"",NA,"",NA,NA,NA
"1901-04-01",1901,4,1,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,40,NA
"1901-04-02",1901,4,2,1,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1901-04-03",1901,4,3,1,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1901-04-04",1901,4,4,1,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1901-04-12",1901,4,12,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1901-04-13",1901,4,13,1,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1901-04-15",1901,4,15,1,1,"BJ",NA,NA,17,NA,"",NA,"",NA,NA,0.9
"1901-04-16",1901,4,16,1,1,"BJ",NA,NA,17,NA,"",NA,"",NA,NA,1.2
"1901-04-18",1901,4,18,1,1,"BJ",NA,NA,17,NA,"",NA,"",NA,NA,NA
"1901-04-19",1901,4,19,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.1
"1901-04-27",1901,4,27,1,5,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.2
"1901-05-04",1901,5,4,1,3,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.8
"1901-05-12",1901,5,12,1,5,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1901-05-20",1901,5,20,1,4,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,4.1
"1901-05-28",1901,5,28,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1901-06-04",1901,6,4,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3.5
"1901-06-11",1901,6,11,1,4,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3.3
"1901-06-19",1901,6,19,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3.3
"1901-06-27",1901,6,27,1,4,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1901-07-06",1901,7,6,1,1,"BJ",NA,NA,21,NA,"",NA,"S",NA,NA,NA
"1901-07-21",1901,7,21,1,1,"BJ",NA,NA,22,NA,"",NA,"SW",NA,NA,NA
"1901-08-25",1901,8,25,1,1,"BJ",NA,NA,20,NA,"",NA,"E",NA,NA,NA
"1902-07-03",1902,7,3,1,1,"BJ",NA,NA,18,NA,"",NA,"SW",NA,NA,NA
"1902-07-12",1902,7,12,1,1,"BJ","19:00:00",NA,22,NA,"",NA,"SW",NA,NA,NA
"1902-07-15",1902,7,15,1,1,"BJ","18:30:00",NA,20,NA,"",NA,"",NA,NA,NA
"1902-07-21",1902,7,21,1,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1902-10-11",1902,10,11,1,1,"BJ","19:00:00",NA,21,NA,"",NA,"",NA,NA,3.2
"1903-05-03",1903,5,3,1,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1904-08-26",1904,8,26,1,1,"BJ",NA,NA,17.5,NA,"",NA,"",NA,NA,NA
"1904-08-27",1904,8,27,1,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1904-09-01",1904,9,1,1,1,"BJ",NA,NA,18,NA,"",NA,"",NA,NA,NA
"1904-09-04",1904,9,4,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1904-09-05",1904,9,5,1,1,"BJ",NA,1,18,NA,"",NA,"",NA,NA,NA
"1904-09-06",1904,9,6,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1904-09-28",1904,9,28,1,1,"BJ",NA,1,18.5,NA,"",NA,"",NA,NA,NA
"1905-04-09",1905,4,9,1,1,"BJ",NA,1,17,NA,"",NA,"",NA,NA,NA
"1905-04-22",1905,4,22,1,1,"BJ",NA,1,16,NA,"",NA,"",NA,NA,NA
"1905-05-06",1905,5,6,1,1,"BJ",NA,1,16,NA,"",NA,"",NA,NA,NA
"1905-05-20",1905,5,20,1,1,"BJ",NA,1,17.7,NA,"",NA,"",NA,NA,NA
"1905-05-27",1905,5,27,1,1,"BJ",NA,1,18.7,NA,"",NA,"",NA,NA,NA
"1905-06-03",1905,6,3,1,1,"BJ",NA,1,18,NA,"",NA,"",NA,NA,NA
"1905-06-10",1905,6,10,1,1,"BJ",NA,1,17.5,NA,"",NA,"",NA,NA,NA
"1905-06-14",1905,6,14,1,1,"BJ",NA,2,23.5,NA,"",NA,"",NA,NA,NA
"1905-06-17",1905,6,17,1,1,"BJ",NA,1,16.5,NA,"",NA,"",NA,NA,NA
"1905-06-23",1905,6,23,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1905-06-24",1905,6,24,1,1,"BJ",NA,1,17.5,NA,"",NA,"",NA,NA,NA
"1905-06-30",1905,6,30,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1905-07-01",1905,7,1,1,1,"BJ",NA,1,16,NA,"",NA,"",NA,NA,NA
"1905-07-02",1905,7,2,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1905-07-07",1905,7,7,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1905-07-08",1905,7,8,1,1,"BJ",NA,1,18,NA,"",NA,"",NA,NA,NA
"1905-07-21",1905,7,21,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1905-07-22",1905,7,22,1,1,"BJ",NA,1,16,NA,"",NA,"",NA,NA,NA
"1905-07-29",1905,7,29,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1905-08-31",1905,8,31,1,1,"BJ",NA,2,22.8,NA,"",NA,"",NA,NA,NA
"1905-09-08",1905,9,8,1,1,"BJ",NA,2,20.5,NA,"",NA,"",NA,NA,NA
"1905-09-08",1905,9,8,2,1,"BJ",NA,1,16,NA,"",NA,"",NA,NA,NA
"1905-09-26",1905,9,26,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1905-09-26",1905,9,26,2,1,"BJ",NA,1,18,NA,"",NA,"",NA,NA,NA
"1905-09-28",1905,9,28,1,1,"BJ",NA,1,18,NA,"",NA,"",NA,NA,NA
"1905-10-19",1905,10,19,1,1,"BJ","10:00:00",2,23,NA,"",NA,"NE",NA,NA,NA
"1905-10-25",1905,10,25,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1905-11-09",1905,11,9,1,1,"BJ",NA,1,18,NA,"",NA,"",NA,NA,NA
"1905-11-25",1905,11,25,1,1,"BJ",NA,1,16.5,NA,"",NA,"",NA,NA,NA
"1905-12-01",1905,12,1,1,1,"BJ",NA,1,15,NA,"",NA,"SE",NA,NA,NA
"1905-12-15",1905,12,15,1,1,"BJ",NA,1,17.3,NA,"",NA,"",NA,NA,NA
"1906-01-08",1906,1,8,1,1,"BJ","14:30:00",1,17.5,NA,"",NA,"W",NA,NA,NA
"1906-01-13",1906,1,13,1,1,"BJ",NA,1,17.5,NA,"",NA,"",NA,32,NA
"1906-01-17",1906,1,17,1,1,"BJ",NA,2,22,NA,"",NA,"",NA,NA,NA
"1906-01-17",1906,1,17,2,1,"BJ",NA,1,18,NA,"",NA,"",NA,NA,NA
"1906-01-26",1906,1,26,1,1,"BJ","10:00:00",2,23,NA,"",NA,"",NA,NA,NA
"1906-01-27",1906,1,27,1,1,"BJ","15:00:00",2,23,NA,"",NA,"",NA,NA,NA
"1906-01-28",1906,1,28,1,1,"BJ","15:30:00",2,23,NA,"",NA,"",NA,NA,NA
"1906-01-28",1906,1,28,2,1,"BJ","16:15:00",1,18,NA,"",NA,"",NA,NA,NA
"1906-01-29",1906,1,29,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1906-02-07",1906,2,7,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1906-02-07",1906,2,7,2,1,"BJ",NA,1,17.8,NA,"",NA,"",NA,NA,NA
"1906-02-12",1906,2,12,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1906-02-25",1906,2,25,1,1,"BJ","10:00:00",2,23,NA,"",NA,"",NA,NA,NA
"1906-03-03",1906,3,3,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1906-03-04",1906,3,4,1,1,"BJ",NA,1,18,NA,"",NA,"",NA,NA,NA
"1906-03-08",1906,3,8,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1906-03-15",1906,3,15,1,1,"BJ",NA,2,24,NA,"",NA,"",NA,NA,NA
"1906-03-29",1906,3,29,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,30,0.9
"1906-03-31",1906,3,31,1,1,"BJ",NA,1,18,NA,"",NA,"",NA,36,NA
"1906-04-01",1906,4,1,1,1,"BJ","17:30:00",NA,14,NA,"",NA,"",NA,35,NA
"1906-04-02",1906,4,2,1,1,"BJ","17:05:00",1,18,NA,"",NA,"",NA,NA,NA
"1906-04-03",1906,4,3,1,1,"BJ","09:00:00",NA,14,NA,"",NA,"",NA,27,NA
"1906-04-11",1906,4,11,1,5,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1906-04-19",1906,4,19,1,3,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1906-04-27",1906,4,27,1,3,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1906-05-04",1906,5,4,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1906-05-12",1906,5,12,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1906-05-20",1906,5,20,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3.5
"1906-05-28",1906,5,28,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1906-06-04",1906,6,4,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,6.3
"1906-06-11",1906,6,11,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3.2
"1906-06-19",1906,6,19,1,4,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3
"1906-06-27",1906,6,27,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1906-07-04",1906,7,4,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1906-07-12",1906,7,12,1,3,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3.3
"1906-07-20",1906,7,20,1,4,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.3
"1906-07-28",1906,7,28,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.9
"1906-08-04",1906,8,4,1,3,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.7
"1906-08-12",1906,8,12,1,3,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1906-08-20",1906,8,20,1,3,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1906-08-28",1906,8,28,1,3,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.5
"1906-09-04",1906,9,4,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.8
"1906-09-11",1906,9,11,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3
"1906-09-19",1906,9,19,1,3,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1906-09-27",1906,9,27,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.3
"1906-10-04",1906,10,4,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1906-10-12",1906,10,12,1,2,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.3
"1906-10-20",1906,10,20,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,2.8
"1906-10-23",1906,10,23,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1906-11-02",1906,11,2,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,2.5
"1906-11-08",1906,11,8,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,3.3
"1906-11-10",1906,11,10,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1906-11-15",1906,11,15,1,1,"BJ",NA,NA,15,NA,"",NA,"",NA,NA,NA
"1906-11-24",1906,11,24,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,3
"1906-12-02",1906,12,2,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1906-12-19",1906,12,19,1,1,"BJ",NA,NA,8,NA,"",NA,"",NA,NA,NA
"1907-01-05",1907,1,5,1,1,"BJ",NA,2,19,NA,"0",NA,"S",NA,NA,4
"1907-02-01",1907,2,1,1,1,"BJ",NA,2,22.5,NA,"",NA,"",NA,NA,NA
"1907-02-13",1907,2,13,1,1,"BJ",NA,2,22.5,NA,"0",NA,"",NA,40,NA
"1907-03-09",1907,3,9,1,1,"BJ","10:00:00",2,22.3,NA,"",NA,"S",NA,NA,3
"1907-03-19",1907,3,19,1,1,"BJ","15:30:00",2,22.3,NA,"",NA,"NW",NA,NA,3.3
"1907-03-25",1907,3,25,1,1,"BJ","15:00:00",2,23.5,NA,"0",NA,"SE",NA,NA,3
"1907-03-30",1907,3,30,1,1,"BJ","10:00:00",2,22.5,NA,"0",NA,"SW",NA,NA,2.5
"1907-04-11",1907,4,11,1,2,"BJ",NA,2,23,NA,"",NA,"",NA,NA,2
"1907-04-19",1907,4,19,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1907-04-27",1907,4,27,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1907-05-01",1907,5,1,1,1,"BJ","09:00:00",2,23,NA,"",NA,"SW",NA,NA,2.8
"1907-05-11",1907,5,11,1,1,"BJ","10:00:00",2,23,NA,"",NA,"",NA,NA,NA
"1907-05-20",1907,5,20,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.8
"1907-05-28",1907,5,28,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2
"1907-06-04",1907,6,4,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1907-06-11",1907,6,11,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.8
"1907-06-18",1907,6,18,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1907-06-19",1907,6,19,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,4.3
"1907-06-23",1907,6,23,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1907-06-27",1907,6,27,1,1,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.9
